index,task_time_frames,task_time_seconds,v_max,task_path,task_time
350,41,4.1000000000000005,18.958848816986418,18.652509486165542,0.2399614344477111
351,51,5.1000000000000005,29.79984421581314,75.83803191371936,0.4990026870050752
352,54,5.4,16.45652882324929,60.267450917043575,0.6781891356665907
353,33,3.3000000000000003,4.4369809827708675,24.362599415461947,1.0
354,40,4.0,17.632829949231315,45.933151575119034,0.6512447478279209
355,41,4.1000000000000005,29.554841538861513,47.08943001154337,0.3886072884871293
356,42,4.2,20.670790271166954,23.623219563291357,0.27210261498049687
357,38,3.8000000000000003,23.580686982382346,64.53481051476936,0.7202014464207929
358,50,5.0,20.376734770894988,74.74974994856458,0.7336774099384463
359,60,6.0,15.406150974241728,62.778516499175986,0.6791499123103315
360,60,6.0,24.072536134263878,112.40142654783925,0.7782134373719739
361,35,3.5,21.748540193523713,55.49020151986767,0.7289842513711277
362,60,6.0,24.072536134263878,112.40142654783925,0.7782134373719739
363,52,5.2,38.81314608516843,93.70378918599035,0.46427464084727255
364,40,4.0,15.448337534622235,13.439226068411969,0.21748660718819224
365,37,3.7,21.069347253400785,17.266563912407044,0.22148948608229468
366,44,4.4,21.790661216671825,31.314562334500227,0.3266053248383569
367,38,3.8000000000000003,22.413186440112238,72.01027510882196,0.8454876528909788
368,43,4.3,19.728560393731765,23.335512111695728,0.27507649688995794
369,57,5.7,18.793120709290346,67.85992073828635,0.6334897453431243
370,53,5.300000000000001,18.651841561312683,30.52083591780977,0.3087442206416597
371,40,4.0,18.11027454844268,16.69615413425642,0.23047903124820573
372,40,4.0,18.65978791446509,15.261861166714903,0.2044752764162433
373,32,3.2,19.024669609274454,16.915317391793355,0.27785169432632356
374,40,4.0,15.745897636810549,22.79897722182566,0.3619828120901554
375,39,3.9000000000000004,14.088529563576605,19.081071318513636,0.3472741684846497
376,35,3.5,20.746562122882274,27.19834336638532,0.3745659257428363
377,40,4.0,17.094219977143958,78.19831048562567,1.0
378,48,4.800000000000001,11.618542302959805,11.008144401526174,0.1973882228238209
379,47,4.7,21.74927059271409,26.750636053404225,0.26169267001167085
380,44,4.4,36.974278740363985,41.82917703048158,0.2571147150711852
381,41,4.1000000000000005,10.214331415285658,3150.424382671761,1.0
382,36,3.6,33.65378742032769,28.76239593933074,0.23740431731514386
383,34,3.4000000000000004,27.60042429093403,30.58208581221919,0.32589104524003487
384,40,4.0,17.203825436572018,11.479711677777694,0.16681917228382878
385,41,4.1000000000000005,34.9424010850028,71.45709833189575,0.4987797068197285
386,52,5.2,20.50920812308458,33.427308677693894,0.31343621622468526
387,50,5.0,30.116600594943314,46.02643154746661,0.3056548922403587
388,30,3.0,16.462359438957236,25.79769220325388,0.5223571242205033
389,50,5.0,19.112228816761228,33.75691568329445,0.35324938819997787
390,43,4.3,19.756402438624665,23.43586265235564,0.2758700949607861
391,45,4.5,28.176488582142028,27.77250380763752,0.21903607665008612
392,37,3.7,20.976749469058802,14.077916599840965,0.18138379017652725
393,45,4.5,22.861930907660884,28.420276588678856,0.27625037645398925
394,49,4.9,18.957418133230515,21.204588425020603,0.22827301666827607
395,34,3.4000000000000004,18.68548599445373,8.665391796966647,0.13639702210170798
396,40,4.0,15.448337534622235,13.428274648808816,0.21730938068115535
397,44,4.4,21.280991450460267,33.71035684422652,0.3600135245183093
398,40,4.0,14.891555300749612,16.422667063452817,0.27570436283821426
399,44,4.4,15.46986277267262,13.183030034901194,0.19367613234701297
400,40,4.0,32.770139325928035,17.052419782828636,0.13009114496910762
401,40,4.0,36.8136718908347,16.480574167120324,0.11191884238001942
402,42,4.2,19.115669362178217,51.34397464408907,0.6395149254792956
403,43,4.3,18.02305623127866,13.419289924884486,0.17315404550501923
404,43,4.3,19.728560393731765,23.335512111695728,0.27507649688995794
405,50,5.0,15.8756296828935,38.46203961266542,0.484541909592531
406,46,4.6000000000000005,15.8756296828935,35.32287976116957,0.48369022570968173
407,53,5.300000000000001,12.552673122791642,2260.456418775775,1.0
408,40,4.0,18.11027454844268,16.69615413425642,0.23047903124820573
409,40,4.0,24.467420208143025,12067.225777011961,1.0
410,40,4.0,22.863082199233894,29.19776965204983,0.3192676450796756
411,55,5.5,19.451511768106677,31.83435479946712,0.2975637358163759
412,44,4.4,25.18536491261749,23.29081070168002,0.21017627050191134
413,43,4.3,21.64553879129614,39.67174169136467,0.4262303899574031
414,41,4.1000000000000005,20.976749469058802,16.388483879716187,0.19055341229443723
415,56,5.6000000000000005,30.434960433635936,40.78048557107789,0.23927185915496624
416,41,4.1000000000000005,24.99030306628895,14.140251428066351,0.13800720233664823
417,54,5.4,22.34026878420851,18.343092279724097,0.1520513908539348
418,40,4.0,17.891008797739193,28.444044015666556,0.39746283087263506
419,42,4.2,10.712316422909252,20.502313024186485,0.45569071228677
420,43,4.3,25.33876410475218,31.679920950771496,0.2907570174482927
421,69,6.9,17.782440672617252,99.40652082200755,0.8101667489492388
422,42,4.2,23.98964740072671,27.80309145666767,0.27594335046201796
423,35,3.5,22.35371970995544,62.9156363798367,0.804156817825672
424,48,4.800000000000001,23.150072939286147,25.527056478137514,0.22972440649435974
425,33,3.3000000000000003,21.64553879129614,25.863954801645285,0.3620867161900439
426,39,3.9000000000000004,29.441305768971592,30.50255992104458,0.2656529323766284
427,44,4.4,44.89086400946654,11.25867940110036,0.05700025672122861
428,40,4.0,21.01098899332878,13.415751990692957,0.15962780232468599
429,45,4.5,17.782440672617252,62.24818524977247,0.7778982823660414
430,45,4.5,13.965428480164242,16.970004992348684,0.2700319740191444
431,32,3.2,57.95332464336484,19.8831007058071,0.107215056406192
432,40,4.0,36.8136718908347,16.480574167120324,0.11191884238001942
433,34,3.4000000000000004,22.17095322201647,13.440324955714939,0.17829800604853432
434,60,6.0,24.640398490423443,100.54770167856098,0.6801006195688428
435,47,4.7,15.875621340918565,18.651886230618434,0.24997361343067018
436,43,4.3,17.749149266968384,6385.334198510143,1.0
437,58,5.800000000000001,22.697222263264234,29.08116565450163,0.22090782828864342
438,56,5.6000000000000005,19.451511768106677,32.708227272735904,0.3002725412689054
439,44,4.4,19.451522607951656,34.32895087546486,0.4011014688736477
440,40,4.0,15.448337534622235,13.439226068411969,0.21748660718819224
441,44,4.4,44.89086400946654,11.25867940110036,0.05700025672122861
442,51,5.1000000000000005,35.02552983171192,676.9459306320224,1.0
443,84,8.4,35.02552983171192,897.6923524750571,1.0
444,50,5.0,18.202096568267578,42.92553502932244,0.4716548433673975
445,42,4.2,20.284191065289164,20.248460782963004,0.23767583709224638
446,34,3.4000000000000004,25.13795222743941,29.151186769541273,0.3410730668932906
447,32,3.2,63.42852463497897,23.924533706268832,0.11787152272947533
448,43,4.3,25.33876410475218,31.679920950771496,0.2907570174482927
449,46,4.6000000000000005,17.90167596505922,19.2787021208846,0.23411339856516275
450,44,4.4,22.368549909013847,74.00404481262063,0.7519084233082015
451,45,4.5,30.712933417504225,22.761796193604034,0.16469208144830608
452,59,5.9,41.98454917811958,92.24913635890373,0.3724095446198249
453,45,4.5,23.322002662739667,19.9664673183157,0.19024921665463307
454,43,4.3,14.014035861508573,21.821729102283754,0.3621241426532961
455,44,4.4,22.209666422065464,23.179409912678413,0.23719616527842435
456,43,4.3,13.940070526787483,43.09486927411079,0.7189391619380734
457,47,4.7,17.828327182823575,49.45112424440093,0.590157208176987
458,50,5.0,17.519667007192478,26.29279933214654,0.30015181591467877
459,46,4.6000000000000005,21.95086946134014,59.936731472893875,0.5935857919516919
460,51,5.1000000000000005,39.53619982523054,14.865295800014595,0.07372392630653662
461,34,3.4000000000000004,24.40845166582183,12.808124163922523,0.15433569461536414
462,33,3.3000000000000003,16.812625508743977,30.45409499970044,0.5489037765977276
463,40,4.0,22.29186763553999,60.00303174153607,0.6729251303945599
464,39,3.9000000000000004,34.9424010850028,67.70215385964214,0.49680405729554006
465,44,4.4,38.60788565232792,5.869908411515778,0.034554342227903725
466,57,5.7,10.795155555289876,41.646841630204335,0.6768279907106257
467,41,4.1000000000000005,7.185879529846498,17.408431060644784,0.5908753100638072
468,41,4.1000000000000005,57.95332464336484,23.04238735853555,0.09697622202482305
469,43,4.3,21.069347253400785,18.51601367810145,0.20437508769459847
470,53,5.300000000000001,19.688011647191143,62.68279786852679,0.6007180006798193
471,49,4.9,19.044451320879528,81.6445371971018,0.8749084007540004
472,58,5.800000000000001,22.697222263264234,29.08116565450163,0.22090782828864342
473,49,4.9,20.38050667238687,58.48831984807732,0.5856768920226325
474,34,3.4000000000000004,16.45940145414742,38.54900117301523,0.6888428812590961
475,43,4.3,13.52814485896982,44.53592646429113,0.7656032892145306
476,45,4.5,25.18536491261749,24.29591082833208,0.21437415395478518
477,57,5.7,25.116179047031846,43.14868334070844,0.30139713654545375
478,37,3.7,18.793120709290346,45.75382053764127,0.6580012779087132
479,47,4.7,20.554413663518243,21.31234702032383,0.22061159191644247
480,46,4.6000000000000005,23.534854997788326,7166.900448514927,1.0
481,42,4.2,24.24013141514624,38.49073332956702,0.3780697455640542
482,40,4.0,10.632467880986527,26.989154059055608,0.6345928894673378
483,47,4.7,14.238694005773537,29.436384851890356,0.4398620129237711
484,40,4.0,26.47721863443257,25.029272840269403,0.2363283808794764
485,40,4.0,23.695228669687115,37.958985873607304,0.4004918711986051
486,46,4.6000000000000005,14.447727329560134,26.991147454994557,0.40612897912881746
487,53,5.300000000000001,24.394172592519645,35.73050660148237,0.2763612905327601
488,47,4.7,18.80987715576067,33.67767150667536,0.3809414576906159
489,40,4.0,15.475922328181342,25.11546859575216,0.4057184454528018
490,57,5.7,20.91804743020926,67.95315774156433,0.5699196667902293
491,41,4.1000000000000005,11.339407793863987,10.66022594436947,0.22929372994150068
492,41,4.1000000000000005,19.462642735240312,27.419391738786455,0.34361502765223817
493,56,5.6000000000000005,17.71867809415621,54.91204238966975,0.5534115921735827
494,40,4.0,28.19555122779667,44.417036654407184,0.39383018526180213
495,53,5.300000000000001,16.256997729172532,26.159187458236186,0.3036043818828926
496,40,4.0,32.77258061412977,17.053286022632065,0.13008806220831756
497,40,4.0,14.891555300749612,16.422667063452817,0.27570436283821426
498,59,5.9,41.98454917811958,92.24913635890373,0.3724095446198249
499,41,4.1000000000000005,11.88165277543854,8.318918962358147,0.1707678774420769
500,41,4.1000000000000005,16.320902125772204,14.94897504253288,0.22340011879802854
501,43,4.3,19.756402438624665,23.43586265235564,0.2758700949607861
502,45,4.5,22.861930907660884,28.420276588678856,0.27625037645398925
503,41,4.1000000000000005,11.645411461255609,12.381652373763211,0.2593223282114388
504,51,5.1000000000000005,39.53619982523054,14.865295800014595,0.07372392630653662
505,48,4.800000000000001,23.150072939286147,25.527056478137514,0.22972440649435974
506,43,4.3,16.163596729637348,36.97481135665693,0.5319851443083083
507,34,3.4000000000000004,25.13795222743941,29.151186769541273,0.3410730668932906
508,38,3.8000000000000003,25.13795222743941,33.57504097617361,0.3514819751049012
509,31,3.1,15.142744121019303,30.64390472744925,0.6527965128539922
510,57,5.7,10.795155555289876,41.646841630204335,0.6768279907106257
511,47,4.7,17.749149266968384,6385.334198510143,1.0
512,40,4.0,16.153326269893242,22.30715182719255,0.3452408416458609
513,50,5.0,7.185879529846498,19.250238184120988,0.5357795967540303
514,43,4.3,18.436904211799742,29.73030306427298,0.37501002820259566
515,39,3.9000000000000004,23.26499832569791,12.706009521889449,0.14003659548344713
516,41,4.1000000000000005,11.88165277543854,8.318918962358147,0.1707678774420769
517,47,4.7,20.554413663518243,21.31234702032383,0.22061159191644247
518,40,4.0,22.863082199233894,29.19776965204983,0.3192676450796756
519,45,4.5,24.506905983723865,15.909831091963664,0.14426619267174998
520,50,5.0,7.185879529846498,19.250238184120988,0.5357795967540303
521,55,5.5,19.451511768106677,31.83435479946712,0.2975637358163759
522,46,4.6000000000000005,14.03488595066814,34.42292048091178,0.5331887704046973
523,48,4.800000000000001,11.618542302959805,11.008144401526174,0.1973882228238209
524,52,5.2,20.45619958392911,23.560771079758577,0.22149361110544635
525,36,3.6,14.098346924272855,18.510536155329962,0.36471053140635945
526,22,2.2,19.834381655494653,15.257029947403675,0.34964607079318916
527,37,3.7,9.846777374742452,34.808646760976444,0.9554133306560652
528,50,5.0,30.116600594943314,46.02643154746661,0.3056548922403587
529,43,4.3,18.02305623127866,13.419289924884486,0.17315404550501923
530,33,3.3000000000000003,21.156783408536118,10.24130565393495,0.14668704102182778
531,40,4.0,24.467420208143025,12067.225777011961,1.0
532,33,3.3000000000000003,15.723168785318414,10.53274976358995,0.20299612604701667
533,40,4.0,15.795596183231638,25.664034138161878,0.4061897037701942
534,46,4.6000000000000005,18.5720063746153,35.33002935605791,0.4135493499968987
535,43,4.3,18.31300309046736,14.34905811552601,0.1822197180298456
536,43,4.3,19.728560393731765,23.335512111695728,0.27507649688995794
537,44,4.4,11.922521183705404,12.25496206435397,0.23360987228071498
538,45,4.5,22.861930907660884,28.420276588678856,0.27625037645398925
539,40,4.0,15.745897636810549,22.79897722182566,0.3619828120901554
540,42,4.2,41.62638322290361,37.16042414549592,0.21255077548446977
541,42,4.2,18.83349646719888,30.63781577635123,0.38732680650632983
542,31,3.1,25.86431107561483,19.180279411454,0.2392171548212624
543,35,3.5,26.603069962908716,32.30241935187439,0.3469247227794384
544,46,4.6000000000000005,31.500981331669475,57.16731600737166,0.3945171504994586
545,41,4.1000000000000005,34.9424010850028,71.45709833189575,0.4987797068197285
546,42,4.2,19.521486817627412,14.34756623827076,0.174991138303238
547,43,4.3,18.31300309046736,14.34905811552601,0.1822197180298456
548,31,3.1,10.429980098891908,13685.072073918513,1.0
549,53,5.300000000000001,12.552673122791642,2260.456418775775,1.0
550,42,4.2,39.53619982523054,6.5099428546458755,0.03920423310320684
551,48,4.800000000000001,19.978982044145262,33.29499531639545,0.3471877266947681
552,48,4.800000000000001,21.64553879129614,47.53096999789308,0.45747465617300864
553,48,4.800000000000001,13.124353883938753,28.672115117739295,0.4551353437296237
554,34,3.4000000000000004,21.74927059271409,15.702860964891359,0.2123514211383653
555,45,4.5,20.97710862683077,21.968989257302244,0.23272976746135132
556,35,3.5,17.203825436572018,10.730810963972015,0.1782130376182892
557,46,4.6000000000000005,26.46698884082929,21.529987325196977,0.1768403672727767
558,43,4.3,25.850453408026095,77.52832479199974,0.697467185209437
559,42,4.2,23.29799923272557,33.63745814098736,0.3437599308419262
560,39,3.9000000000000004,17.094219977143958,76.0293649532782,1.0
561,46,4.6000000000000005,14.447727329560134,26.991147454994557,0.40612897912881746
562,40,4.0,16.29793616083244,27.72108420860648,0.42522384329904306
563,40,4.0,13.768634307001244,24.27589949703697,0.44078263239028836
564,40,4.0,22.20434758084064,26.256691438293625,0.2956255677260881
565,53,5.300000000000001,18.651841561312683,30.52083591780977,0.3087442206416597
566,64,6.4,35.02552983171192,889.9835950422159,1.0
567,31,3.1,35.02552983171192,669.2371731991813,1.0
568,45,4.5,25.18536491261749,24.29591082833208,0.21437415395478518
569,51,5.1000000000000005,20.97710862683077,26.673443624426024,0.24932354016091762
570,59,5.9,41.98454917811958,92.24913635890373,0.3724095446198249
571,40,4.0,18.00933649395585,36.81447607661771,0.5110470906156521
572,61,6.1000000000000005,39.53619982523054,15.6948663066291,0.06507779994282946
573,35,3.5,21.891809816718936,34.784388780309534,0.4539778518806666
574,40,4.0,23.201781982189384,62.30853361309003,0.6713765957817436
575,34,3.4000000000000004,21.44670459566575,57.33853877314386,0.7863341444613529
576,51,5.1000000000000005,20.148290533777452,68.12570698930982,0.6629833801639836
577,45,4.5,17.186166191365622,47.147626697257884,0.6096327860737328
578,36,3.6,23.777743247661693,44.33749904932093,0.5179621896773512
579,47,4.7,20.301600714611567,76.14797522532093,0.7980502170348812
580,52,5.2,29.712337744770917,86.21305292233606,0.5579982765648662
581,49,4.9,26.5571787496918,60.052628751154195,0.46148119256778886
582,42,4.2,23.896739913141577,62.99679235845813,0.6276687251207352
583,40,4.0,20.87907125552344,36.28613936031563,0.43447980655169627
584,46,4.6000000000000005,21.30137533691711,72.81753825117681,0.7431397911845846
585,36,3.6,18.62171346354627,59.18266987865985,0.8828205070404536
586,51,5.1000000000000005,20.82358132443866,62.46832096744518,0.5882124786766837
587,44,4.4,18.512322376759094,68.6810938238517,0.8431864564446683
588,33,3.3000000000000003,22.749023961519363,28.938296607741957,0.38547503422820073
589,43,4.3,13.447404139074767,19.006094521653498,0.32868960701020455
590,43,4.3,22.562051256273005,393.11771010696623,1.0
591,41,4.1000000000000005,20.820477969888017,74.37134185975542,0.8712264770936303
592,91,9.1,21.817587715471785,141.23804485840446,0.7113831498038606
593,47,4.7,33.84608587021854,99.95057211463687,0.6283172374752851
594,36,3.6,25.25881926739205,57.55209326074581,0.6329152761731607
595,42,4.2,19.902662222263654,48.447856770941954,0.5795809557667028
596,35,3.5,17.58031520179319,43.87756042574315,0.7130956238286271
597,56,5.6000000000000005,24.878988166730522,101.20416993416838,0.726403062753859
598,57,5.7,27.268564672406445,90.41703414207181,0.5817188311651847
599,43,4.3,40.170859432699984,8923.89459202366,1.0
600,43,4.3,21.670658261086135,40.65864853291156,0.4363272931028506
601,36,3.6,20.202541717582523,47.35593276572576,0.6511272666650996
602,47,4.7,25.156267059509936,88.58949736127096,0.7492697219827306
603,57,5.7,28.886512848466506,96.3761334058803,0.5853283042046592
604,34,3.4000000000000004,20.595988076754345,50.8113207136485,0.7256027745091128
605,37,3.7,22.453925489466062,40.43946774156374,0.48675613006847135
606,31,3.1,21.26037624815694,58.74034721413798,0.8912588789663342
607,43,4.3,21.670658261086135,40.65864853291156,0.4363272931028506
608,53,5.300000000000001,24.541675879040096,70.69278349459144,0.5434943034231396
609,40,4.0,17.20399606805212,39.87266870833395,0.579409989263739
610,30,3.0,23.82690188911473,41.2179124874643,0.5766299045687039
611,40,4.0,24.863065559848074,40.52111421191546,0.40744286051911793
612,36,3.6,24.257006670210735,61.239380473518466,0.7012793974003557
613,51,5.1000000000000005,20.205492445918534,71.93527250343385,0.6980753095022604
614,42,4.2,22.672598220708476,36.58999614485833,0.38424814656031325
615,46,4.6000000000000005,45.98281558545989,41.11944930375071,0.19439894239606453
616,32,3.2,19.342944178586237,40.76918796841766,0.6586572924216393
617,32,3.2,18.807363182684767,46.98842474139173,0.7807518039107053
618,40,4.0,21.803106456364336,57.10795046758654,0.6548143791101463
619,41,4.1000000000000005,12.80554815429139,28.224436533440294,0.5375801822500059
620,39,3.9000000000000004,19.84435703820908,45.24642424478882,0.5846320553452696
621,41,4.1000000000000005,21.319959845165133,66.50506632797214,0.7608245044865662
622,34,3.4000000000000004,21.670658261086135,31.22236517931721,0.42375494419761406
623,44,4.4,79.51741163340685,68.94074064566496,0.1970430101394227
624,49,4.9,21.77818703836228,79.93051888544795,0.7490224399402188
625,41,4.1000000000000005,11.563093840324752,13.350422433398448,0.28160288573947656
626,49,4.9,26.5571787496918,60.052628751154195,0.46148119256778886
627,51,5.1000000000000005,24.248906464844,77.8009784940219,0.6291044028923131
628,69,6.9,24.040215068829404,84.48117840997735,0.509298648529954
629,49,4.9,24.878988166730522,87.08950880886958,0.7143927649129531
630,50,5.0,19.707046301874637,75.56218038057759,0.7668544461012375
631,48,4.800000000000001,34.155182342735024,89.6581484656238,0.5468798480682496
632,73,7.300000000000001,27.430655005767,107.57133319850202,0.5372018664953463
633,32,3.2,21.142581648969465,43.38014664630607,0.6411845086870651
634,56,5.6000000000000005,23.479212073479935,66.58767706246033,0.5064333752377974
635,44,4.4,79.51741163340685,68.94074064566496,0.1970430101394227
636,35,3.5,27.442895495910204,40.27312084582375,0.4192927075666802
637,43,4.3,40.170859432699984,8923.89459202366,1.0
638,42,4.2,16.31223717839528,49.43953409803902,0.7216249686450581
639,52,5.2,22.749023961519363,47.32487747215591,0.40005839330993276
640,52,5.2,20.626445054958936,81.70823249676351,0.7617949478024713
641,40,4.0,34.84638837054283,107.73798327520056,0.7729494239801632
642,51,5.1000000000000005,15.904955371433863,21.58145382719543,0.2660590686583035
643,41,4.1000000000000005,34.82665844478396,57.8225476337736,0.4049501453273534
644,50,5.0,21.76332537462441,80.36873089311976,0.7385703196518676
645,41,4.1000000000000005,41.77134948803581,72.63064961839757,0.42408954479497846
646,41,4.1000000000000005,12.80554815429139,28.224436533440294,0.5375801822500059
647,53,5.300000000000001,24.541675879040096,70.69278349459144,0.5434943034231396
648,49,4.9,33.249256086273625,74.92481465052028,0.4598833267255777
649,42,4.2,23.31629221653929,66.07266804524329,0.6747036571561199
650,52,5.2,21.142581648969465,73.8209099713696,0.671456734865676
651,41,4.1000000000000005,17.349592344583176,32.419185548125355,0.4557524043981798
652,52,5.2,19.167497205113513,90.55333756485068,0.9085225468670035
653,64,6.4,18.863062368131416,41.25487984989366,0.34173003570387045
654,42,4.2,20.859947053873196,50.95090784358901,0.5815531795386504
655,44,4.4,37.124370662134595,26.90189956407155,0.16469149439291758
656,46,4.6000000000000005,18.2967406039103,54.69065204424724,0.6498027403302139
657,40,4.0,16.932758675898302,1159.483330644082,1.0
658,54,5.4,17.40152070210943,1185.1151108015206,1.0
659,57,5.7,27.268564672406445,90.41703414207181,0.5817188311651847
660,43,4.3,40.170859432699984,8923.89459202366,1.0
661,31,3.1,21.7732515467439,58.51903016433972,0.866986102838127
662,40,4.0,23.5718385368671,65.77471451028035,0.6975984754796131
663,47,4.7,18.326184728610407,60.14233727022676,0.69824909886516
664,49,4.9,14.111902825819609,57.76649917149633,0.8353998471418738
665,41,4.1000000000000005,19.02533300461741,29.836572764002586,0.38250120865178855
666,41,4.1000000000000005,18.15435219726013,6885.885496077313,1.0
667,50,5.0,33.99133720553137,53.83549866347231,0.3167601106008369
668,48,4.800000000000001,17.361080858416162,64.93514689238995,0.7792231205480026
669,47,4.7,20.202541717582523,62.33946465300106,0.656536987723365
670,53,5.300000000000001,34.155182342735024,97.96689465698061,0.5411863875038518
671,52,5.2,19.445040221585895,45.82952102002515,0.4532451116837604
672,41,4.1000000000000005,20.82358132443866,51.12667045760411,0.5988364551476609
673,45,4.5,21.056576221234177,41.36456060748526,0.4365441220292743
674,40,4.0,24.863065559848074,40.52111421191546,0.40744286051911793
675,37,3.7,17.826549819846825,35.86451968911166,0.5437459030180931
676,56,5.6000000000000005,23.713561155234892,68.09136774787413,0.5127518693849228
677,42,4.2,54.81036357348074,57.799847289903134,0.25108150183875777
678,41,4.1000000000000005,26.6347460538643,40.116287126206686,0.3673569950656608
679,44,4.4,37.124370662134595,26.90189956407155,0.16469149439291758
680,46,4.6000000000000005,16.43651536704824,60.83025849959311,0.8045482234971325
681,44,4.4,40.346901579192114,53.915040906912246,0.3037015956202691
682,31,3.1,17.574158326922902,31.53032843253722,0.5787516817993814
683,65,6.5,23.479212073479935,75.62746146140663,0.49554448567409576
684,50,5.0,16.33727566735415,56.189288762485475,0.6878660788562849
685,34,3.4000000000000004,32.145658166638455,6489.804098249858,1.0
686,40,4.0,21.683483203900963,60.62895319427143,0.6990222998785084
687,40,4.0,34.84638837054283,107.73798327520056,0.7729494239801632
688,51,5.1000000000000005,27.839527720047517,98.14245845003353,0.6912336838986899
689,52,5.2,25.301781050796432,96.35497100395722,0.7323516901416847
690,56,5.6000000000000005,23.479212073479935,66.58767706246033,0.5064333752377974
691,49,4.9,25.17797065489648,62.96350547559072,0.510354673581271
692,55,5.5,19.84435703820908,70.0685199929933,0.6419825486553886
693,44,4.4,37.124370662134595,26.90189956407155,0.16469149439291758
694,45,4.5,21.504174559094743,64.54206952001951,0.666971990770692
695,63,6.300000000000001,112.7691552393321,111.81489637745742,0.15738697530120102
696,53,5.300000000000001,22.562051256273005,410.8637104372747,1.0
697,55,5.5,21.227675660408078,95.78844164003905,0.8204421707211119
698,43,4.3,56.816490175900555,122.56100669514089,0.5016599865338763
699,61,6.1000000000000005,40.676482243397,146.9066172452456,0.5920632925755694
700,45,4.5,23.61952352879811,62.99867418092907,0.5927175184745217
701,43,4.3,16.68895642572141,40.35395316678482,0.5623263691240441
702,46,4.6000000000000005,16.47965512795604,21.60648978701661,0.28502192313535973
703,48,4.800000000000001,20.078439079232716,75.2721014882088,0.7810212610731873
704,42,4.2,16.066880678258727,40.58957593944415,0.6014972626618196
705,42,4.2,22.666623601685547,69.44513521520149,0.7294670919752622
