index,dataset,folder,scenario_idx,track_id,ego_id,timerange,priority_label,priority_value,n_valid_timesteps,n_invalid_timesteps,IO
471,waymo_train,waymo_300-499,65531,20;22,20,"range(24, 72)",20,0.0,23,0,0.7488341549768099
472,waymo_train,waymo_300-499,66067,780;782,780,"range(2, 59)",782,1.0,39,0,0.9425105360219934
473,waymo_train,waymo_300-499,69844,263;266,263,"range(13, 61)",263,0.0,33,0,0.3506909332788376
474,waymo_train,waymo_300-499,71482,13;33;7;8,13,"range(0, 33)",13,0.0,13,0,0.7937039954602606
475,waymo_train,waymo_300-499,72138,663;700,663,"range(14, 56)",700,1.0,36,0,0.7578832102159055
476,waymo_train,waymo_300-499,72816,3;58,3,"range(41, 85)",58,1.0,16,0,0.713784443950604
477,waymo_train,waymo_300-499,75225,175;192,175,"range(1, 57)",192,1.0,26,0,0.8890216840613333
478,waymo_train,waymo_300-499,77559,1547;1551,1547,"range(0, 36)",1551,1.0,17,0,0.7005033475183896
479,waymo_train,waymo_300-499,84031,2305;2307,2305,"range(16, 62)",2307,1.0,31,0,0.6155978402861163
480,waymo_train,waymo_300-499,88727,121;98,121,"range(38, 83)",98,1.0,18,0,0.8693616936903096
481,waymo_train,waymo_300-499,88914,471;484;485,471,"range(20, 61)",471,0.0,14,0,0.005516104313979499
482,waymo_train,waymo_300-499,90981,1489;1494,1489,"range(25, 64)",1494,1.0,26,0,0.6048417001977403
483,waymo_train,waymo_300-499,95944,681;684,681,"range(26, 72)",684,1.0,27,0,0.6888051027367916
484,waymo_train,waymo_500-799,119513,314;319,314,"range(4, 43)",314,0.0,18,0,0.01806373316444504
485,waymo_train,waymo_500-799,52425,645;651,645,"range(29, 68)",651,1.0,23,0,0.9999910985265253
486,waymo_train,waymo_500-799,79016,1430;1493,1430,"range(14, 59)",1430,0.0,28,0,0.1894815279158855
487,waymo_train,waymo_500-799,109983,2249;2252,2249,"range(36, 88)",2252,1.0,25,0,0.703162545959489
488,waymo_train,waymo_500-799,128074,354;365,354,"range(21, 67)",354,0.0,31,0,0.34687633575065563
489,waymo_train,waymo_500-799,14665,1467;1628,1467,"range(3, 42)",equal,0.5,20,0,0.9559853411741287
490,waymo_train,waymo_500-799,15513,663;669,663,"range(22, 78)",669,1.0,41,0,0.6790211040446869
491,waymo_train,waymo_500-799,15538,511;571,511,"range(0, 40)",equal,0.5,19,0,0.9752580737656578
492,waymo_train,waymo_500-799,21338,405;460,405,"range(30, 70)",460,1.0,28,0,0.9988179559164091
493,waymo_train,waymo_500-799,27135,191;194,191,"range(27, 82)",191,0.0,26,0,0.25348146985361036
494,waymo_train,waymo_500-799,82573,1578;1579;1580,1578,"range(2, 41)",1578,0.0,1,0,0.00043395659985956403
495,waymo_train,waymo_500-799,86227,2735;2775,2735,"range(8, 60)",2775,1.0,28,0,0.9369529329565192
496,waymo_train,waymo_500-799,86441,1285;1315,1285,"range(15, 54)",1315,1.0,25,0,0.661442903265439
497,waymo_train,waymo_500-799,33421,942;957,942,"range(0, 39)",942,0.0,27,0,0.22964229247552184
498,waymo_train,waymo_500-799,87109,183;226,183,"range(3, 61)",226,1.0,29,0,0.7431986251515826
499,waymo_train,waymo_500-799,35901,231;398,231,"range(11, 51)",398,1.0,1,0,1.0
500,waymo_train,waymo_500-799,36814,1231;1235,1231,"range(3, 43)",1235,1.0,7,0,0.9997378724377449
501,waymo_train,waymo_500-799,91640,512;513,512,"range(0, 42)",512,0.0,24,0,0.24150120656254703
502,waymo_train,waymo_500-799,37980,1025;1051,1025,"range(20, 64)",1051,1.0,18,0,0.9711000866899896
503,waymo_train,waymo_500-799,92237,488;505,488,"range(16, 56)",505,1.0,23,0,0.6658442176290874
504,waymo_train,waymo_500-799,3864,3136;3146,3136,"range(40, 90)",3136,0.0,38,0,0.49253027160535057
505,waymo_train,waymo_500-799,40698,1193;1216,1193,"range(16, 63)",1193,0.0,31,0,0.36387861061707283
506,waymo_train,waymo_500-799,94869,661;702,661,"range(20, 62)",702,1.0,24,0,0.5855136003649127
507,waymo_train,waymo_500-799,42054,400;401,400,"range(57, 90)",400,0.0,19,0,0.12167366812235453
508,waymo_train,waymo_500-799,42785,400;401,400,"range(14, 51)",401,1.0,19,0,0.969845949922446
509,waymo_train,waymo_500-799,43436,782;790,782,"range(0, 30)",782,0.0,25,0,0.813106599838906
510,waymo_train,waymo_500-799,43842,964;979,964,"range(31, 87)",964,0.0,36,0,0.6715515654373561
511,waymo_train,waymo_500-799,99907,1016;977,1016,"range(36, 82)",977,1.0,21,0,0.6531688605118526
512,waymo_train,waymo_500-799,102163,1891;1897,1891,"range(23, 62)",1891,0.0,24,0,0.08208600277961811
513,waymo_train,waymo_500-799,47897,658;671,658,"range(21, 70)",658,0.0,23,0,0.7362825920266055
514,waymo_train,waymo_500-799,105132,1417;1418,1417,"range(2, 44)",1418,1.0,31,0,0.7158028933447766
515,waymo_train,waymo_500-799,107906,2;7,2,"range(0, 38)",equal,0.5,32,0,0.8825381115596338
516,waymo_train,waymo_500-799,52891,231;398,231,"range(31, 71)",398,1.0,1,0,1.0
517,waymo_train,waymo_500-799,109160,2305;2307,2305,"range(26, 72)",2307,1.0,31,0,0.6155978402861163
518,waymo_train,waymo_500-799,114000,3099;3139,3099,"range(32, 71)",3099,0.0,19,0,0.01061584924602451
519,waymo_train,waymo_500-799,117398,2;7,2,"range(14, 58)",2,0.0,38,0,0.4073288056156382
520,waymo_train,waymo_500-799,117413,658;671,658,"range(1, 50)",658,0.0,23,0,0.7362825920266055
521,waymo_train,waymo_500-799,118254,541;578,541,"range(0, 54)",541,0.0,32,0,0.20852050172070102
522,waymo_train,waymo_500-799,62138,68;72,68,"range(10, 55)",68,0.0,27,0,0.05887978665699531
523,waymo_train,waymo_500-799,6226,934;970,934,"range(14, 61)",equal,0.5,19,0,0.9751898868519862
524,waymo_train,waymo_500-799,119020,16;6,16,"range(30, 81)",6,1.0,18,0,0.6069639345928167
525,waymo_train,waymo_500-799,120512,534;536,534,"range(0, 35)",536,1.0,20,0,0.9023371747808604
526,waymo_train,waymo_500-799,121940,646;648,646,"range(67, 88)",646,0.0,6,0,0.3274294965491166
527,waymo_train,waymo_500-799,122050,320;321;332,320,"range(0, 36)",320,0.0,0,0,1.0
528,waymo_train,waymo_500-799,123578,115;129;164,115,"range(0, 49)",115,0.0,17,0,0.8681626133802762
529,waymo_train,waymo_500-799,67331,458;480,458,"range(29, 71)",480,1.0,23,0,0.9544533995432417
530,waymo_train,waymo_500-799,125079,840;851,840,"range(0, 32)",equal,0.5,24,0,0.8301127435995556
531,waymo_train,waymo_500-799,70370,1196;1199,1196,"range(47, 86)",1196,0.0,9,0,0.6825662315844024
532,waymo_train,waymo_500-799,73379,1282;1283,1282,"range(11, 43)",1283,1.0,23,0,0.9836346138283413
533,waymo_train,waymo_500-799,73918,613;655,613,"range(0, 39)",655,1.0,15,0,0.6508762561286235
534,waymo_train,waymo_500-799,74419,1758;1792,1758,"range(0, 45)",1758,0.0,24,0,0.08732546364125744
535,waymo_train,waymo_500-799,7650,2276;2288,2276,"range(26, 68)",2288,1.0,20,0,0.9999777065850666
536,waymo_train,waymo_500-799,7713,2281;2295,2281,"range(11, 53)",2281,0.0,28,0,0.23747569681137254
537,waymo_train,waymo_500-799,77805,1669;1787;1803,1669,"range(16, 59)",1787,1.0,17,0,0.6611015723621662
538,waymo_train,waymo_500-799,78018,1025;1051,1025,"range(40, 84)",1051,1.0,18,0,0.9711000866899896
539,waymo_train,waymo_800-999,35634,1412;1425,1412,"range(10, 49)",1425,1.0,16,0,0.9201006867299286
540,waymo_train,waymo_800-999,45540,794;801,794,"range(0, 41)",794,0.0,34,0,0.750255395115842
541,waymo_train,waymo_800-999,45540,801;808,801,"range(11, 52)",808,1.0,36,0,0.7382069012763555
542,waymo_train,waymo_800-999,89821,1718;1722,1718,"range(0, 30)",1722,1.0,8,0,0.9999947276909615
543,waymo_train,waymo_800-999,10904,1447;1448,1447,"range(20, 54)",1448,1.0,16,0,0.9876274806896181
544,waymo_train,waymo_800-999,11567,779;789,779,"range(0, 45)",779,0.0,21,0,0.3227654809040892
545,waymo_train,waymo_800-999,2224,1314;1323,1314,"range(8, 48)",1314,0.0,19,0,0.44377682022562925
546,waymo_train,waymo_800-999,26168,491;512,491,"range(8, 49)",512,1.0,18,0,0.9823252853582962
547,waymo_train,waymo_800-999,26301,2276;2288,2276,"range(6, 48)",2288,1.0,20,0,0.9999777065850666
548,waymo_train,waymo_800-999,43498,304;317,304,"range(0, 30)",304,0.0,9,0,0.6189943500683572
549,waymo_train,waymo_800-999,4446,541;608,541,"range(25, 77)",equal,0.5,21,0,0.9684296469592407
550,waymo_train,waymo_800-999,44786,3136;3146,3136,"range(0, 41)",3136,0.0,17,0,0.6073146155375028
551,waymo_train,waymo_800-999,47705,1310;1313,1310,"range(0, 47)",1313,1.0,31,0,0.8511143373641503
552,waymo_train,waymo_800-999,49564,526;543,526,"range(5, 52)",543,1.0,33,0,0.8213050630938664
553,waymo_train,waymo_800-999,55015,258;280,258,"range(27, 74)",258,0.0,28,0,0.7937278339903563
554,waymo_train,waymo_800-999,56068,218;233,218,"range(0, 33)",218,0.0,16,0,0.01365868911269718
555,waymo_train,waymo_800-999,57920,151;152,151,"range(0, 44)",152,1.0,38,0,0.8980552323327162
556,waymo_train,waymo_800-999,59997,925;952,925,"range(0, 34)",952,1.0,24,0,0.6891797624688266
557,waymo_train,waymo_800-999,63488,787;830,787,"range(27, 72)",830,1.0,24,0,0.8361695454305275
558,waymo_train,waymo_800-999,63699,1214;1220,1214,"range(10, 52)",1220,1.0,18,0,0.6156021262519666
559,waymo_train,waymo_800-999,63921,892;961,892,"range(39, 80)",892,0.0,21,0,0.03952984174020081
560,waymo_train,waymo_800-999,64975,12;5,12,"range(0, 38)",5,1.0,24,0,0.7075973284808992
561,waymo_train,waymo_800-999,65486,1430;1493,1430,"range(14, 59)",1430,0.0,28,0,0.1894815279158855
562,waymo_train,waymo_800-999,70626,889;925,889,"range(11, 50)",equal,0.5,34,0,0.8982156827982871
563,waymo_train,waymo_800-999,74743,2106;2108,2106,"range(0, 39)",2106,0.0,26,0,0.11301116203679462
564,waymo_train,waymo_800-999,79653,681;713,681,"range(42, 81)",713,1.0,16,0,0.7362370170518701
565,waymo_train,waymo_800-999,8064,14;47,14,"range(4, 56)",14,0.0,26,0,0.8210637190273443
566,waymo_train,waymo_800-999,82258,1;22,1,"range(0, 63)",1,0.0,15,0,0.7594593025760915
567,waymo_train,waymo_800-999,82258,1;13;22,1,"range(0, 30)",1,0.0,14,0,0.8027893762823332
568,waymo_train,waymo_800-999,87468,3;58,3,"range(31, 75)",58,1.0,16,0,0.713784443950604
569,waymo_train,waymo_800-999,87652,151;152,151,"range(4, 54)",152,1.0,44,0,0.8851239482262666
570,waymo_train,waymo_800-999,88919,183;226,183,"range(3, 61)",226,1.0,29,0,0.7431986251515826
571,waymo_train,waymo_800-999,89194,919;982,919,"range(12, 51)",982,1.0,18,0,0.8968742808788812
572,waymo_train,waymo_800-999,90448,3136;3146,3136,"range(30, 90)",3136,0.0,38,0,0.4925305904272331
573,waymo_train,waymo_0-299,36865,857;869,857,"range(0, 34)",869,1.0,29,0,0.7384530481530345
574,waymo_train,waymo_0-299,43040,648;652,648,"range(0, 39)",equal,0.5,22,0,0.9993391244715295
575,waymo_train,waymo_0-299,572,1983;1987,1983,"range(0, 33)",1987,1.0,20,0,0.7735777769750947
576,waymo_train,waymo_0-299,85413,1473;1484,1473,"range(0, 50)",1484,1.0,36,0,0.6955522688493416
577,waymo_train,waymo_0-299,114790,47;49,47,"range(0, 44)",49,1.0,39,0,0.7055485066904035
578,waymo_train,waymo_0-299,17028,1451;1452;1463,1451,"range(0, 35)",1452,1.0,28,0,0.7418374045908818
579,waymo_train,waymo_0-299,3052,587;601,587,"range(14, 60)",601,1.0,30,0,0.7222844290530467
580,waymo_train,waymo_0-299,90959,483;497,483,"range(0, 51)",497,1.0,44,0,0.7908808585068023
581,waymo_train,waymo_0-299,30645,2037;2049,2037,"range(9, 57)",2049,1.0,35,0,0.6978823691035755
582,waymo_train,waymo_0-299,91488,187;201,187,"range(0, 41)",201,1.0,36,0,0.7150380052508652
583,waymo_train,waymo_0-299,31290,1236;1259,1236,"range(28, 67)",1259,1.0,27,0,0.6616324167860232
584,waymo_train,waymo_0-299,31963,1051;1055;1064,1051,"range(0, 45)",1055,1.0,39,0,0.7688809444620158
585,waymo_train,waymo_0-299,33927,157;159,157,"range(0, 35)",159,1.0,30,0,0.6946671527647114
586,waymo_train,waymo_0-299,34080,14;33,14,"range(0, 50)",33,1.0,38,0,0.7420562164795189
587,waymo_train,waymo_0-299,35696,10;12;7,10,"range(14, 57)",equal,0.5,38,0,0.9396530139996269
588,waymo_train,waymo_0-299,96647,877;890,877,"range(0, 32)",890,1.0,23,0,0.7648886310869629
589,waymo_train,waymo_0-299,37626,1243;1323,1243,"range(0, 42)",1323,1.0,30,0,0.6977873162105096
590,waymo_train,waymo_0-299,3773,2448;2449,2448,"range(0, 42)",2449,1.0,22,0,0.7032813536604112
591,waymo_train,waymo_0-299,98965,141;91,141,"range(10, 50)",91,1.0,29,0,0.8018596332620412
592,waymo_train,waymo_0-299,38875,1766;1768,1766,"range(0, 90)",equal,0.5,65,0,0.9230103222451751
593,waymo_train,waymo_0-299,137037,22;3,22,"range(8, 54)",3,1.0,0,0,1.0
594,waymo_train,waymo_0-299,7292,403;409,403,"range(0, 35)",409,1.0,30,0,0.7495836832336227
595,waymo_train,waymo_0-299,73818,1877;1885,1877,"range(25, 66)",1885,1.0,36,0,0.7016949760805926
596,waymo_train,waymo_300-499,30753,137;162,137,"range(0, 34)",162,1.0,29,0,0.7640186717992016
597,waymo_train,waymo_300-499,31058,1066;1070,1066,"range(13, 68)",equal,0.5,41,0,0.9982986491249947
598,waymo_train,waymo_300-499,36764,775;779,775,"range(26, 82)",779,1.0,41,0,0.7340351498127763
599,waymo_train,waymo_300-499,37687,46;55;62,46,"range(36, 78)",55,1.0,26,0,0.7825005799447916
600,waymo_train,waymo_300-499,37736,426;428,426,"range(11, 53)",428,1.0,37,0,0.7175531860413524
601,waymo_train,waymo_300-499,42416,607;620,607,"range(0, 35)",620,1.0,30,0,0.6274341335120523
602,waymo_train,waymo_300-499,44965,715;724,715,"range(22, 68)",724,1.0,37,0,0.7239039308501993
603,waymo_train,waymo_300-499,45843,1070;1078,1070,"range(20, 76)",1078,1.0,42,0,0.6998302390987844
604,waymo_train,waymo_300-499,47439,2;3,2,"range(0, 33)",3,1.0,26,0,0.7515161765222841
605,waymo_train,waymo_300-499,48134,1336;1356,1336,"range(0, 36)",1356,1.0,31,0,0.7221355874154467
606,waymo_train,waymo_300-499,49649,2691;2707,2691,"range(0, 30)",2707,1.0,25,0,0.532917670466884
607,waymo_train,waymo_300-499,51089,426;428,426,"range(31, 73)",428,1.0,37,0,0.7175531860413524
608,waymo_train,waymo_300-499,51793,969;970,969,"range(30, 82)",970,1.0,42,0,0.7615328151753848
609,waymo_train,waymo_300-499,52617,1562;1564,1562,"range(0, 39)",1564,1.0,34,0,0.7376979118852155
610,waymo_train,waymo_300-499,52805,551;609,551,"range(0, 29)",equal,0.5,19,0,0.9991273183420604
611,waymo_train,waymo_300-499,53455,1635;1648,1635,"range(18, 57)",1648,1.0,27,0,0.7526647111108912
612,waymo_train,waymo_300-499,55718,1888;1889,1888,"range(0, 35)",1889,1.0,30,0,0.5394039249615802
613,waymo_train,waymo_300-499,57273,1041;1042,1041,"range(0, 50)",1042,1.0,41,0,0.6999950647334185
614,waymo_train,waymo_300-499,60488,52;8,52,"range(6, 47)",equal,0.5,17,0,0.9905684368173657
615,waymo_train,waymo_300-499,63485,34;7,34,"range(0, 45)",equal,0.5,29,0,0.9158503092374781
616,waymo_train,waymo_300-499,65646,809;892,809,"range(0, 31)",892,1.0,22,0,0.6901047466718443
617,waymo_train,waymo_300-499,72525,1600;1619,1600,"range(0, 31)",equal,0.5,26,0,0.9991819456314549
618,waymo_train,waymo_300-499,73907,2195;2199,2195,"range(19, 58)",2199,1.0,34,0,0.6537514975542071
619,waymo_train,waymo_300-499,74334,2616;2630,2616,"range(16, 56)",2630,1.0,31,0,0.7082305478268924
620,waymo_train,waymo_300-499,78507,1262;1263,1262,"range(0, 38)",1263,1.0,33,0,0.7001433639303921
621,waymo_train,waymo_300-499,81317,702;727,702,"range(6, 46)",equal,0.5,22,0,0.9155363756912563
622,waymo_train,waymo_300-499,82821,426;428,426,"range(0, 33)",equal,0.5,28,0,0.9990571577390849
623,waymo_train,waymo_300-499,84523,353;382,353,"range(37, 80)",382,1.0,32,0,0.748891635709229
624,waymo_train,waymo_300-499,88364,775;776,775,"range(14, 62)",776,1.0,43,0,0.7374205428792189
625,waymo_train,waymo_300-499,89707,720;733,720,"range(21, 61)",equal,0.5,29,0,0.9957772878538184
626,waymo_train,waymo_300-499,89825,2037;2049,2037,"range(29, 77)",2049,1.0,35,0,0.6978823691035755
627,waymo_train,waymo_300-499,91402,187;201,187,"range(11, 61)",201,1.0,36,0,0.7150380052508652
628,waymo_train,waymo_300-499,93106,1473;1484,1473,"range(22, 90)",1484,1.0,38,0,0.6927202774635142
629,waymo_train,waymo_300-499,94209,1066;1070,1066,"range(0, 48)",equal,0.5,41,0,0.9982986491249947
630,waymo_train,waymo_300-499,95256,10;17;7,10,"range(0, 49)",17,1.0,29,0,0.7438270794582542
631,waymo_train,waymo_300-499,96337,197;200,197,"range(0, 47)",equal,0.5,37,0,0.997977323464663
632,waymo_train,waymo_500-799,13010,16;2;3,16,"range(0, 72)",2,1.0,24,0,0.7732622730503745
633,waymo_train,waymo_500-799,101200,1833;1844,1833,"range(0, 31)",1844,1.0,26,0,0.7751689251819704
634,waymo_train,waymo_500-799,13157,1816;1830,1816,"range(0, 55)",equal,0.5,36,0,0.9995541479054096
635,waymo_train,waymo_500-799,48427,353;382,353,"range(17, 60)",382,1.0,32,0,0.748891635709229
636,waymo_train,waymo_500-799,54760,2813;2817,2813,"range(0, 34)",2817,1.0,29,0,0.6992929487621479
637,waymo_train,waymo_500-799,64373,46;55;62,46,"range(16, 58)",55,1.0,26,0,0.7825005799447916
638,waymo_train,waymo_500-799,83323,716;721,716,"range(7, 48)",721,1.0,35,0,0.7193765031893262
639,waymo_train,waymo_500-799,105115,877;890,877,"range(31, 82)",890,1.0,32,0,0.7519058897483312
640,waymo_train,waymo_500-799,15325,453;459,453,"range(12, 63)",459,1.0,42,0,0.6677111653782339
641,waymo_train,waymo_500-799,15617,37;54,37,"range(17, 56)",54,1.0,34,0,0.7486827666913718
642,waymo_train,waymo_500-799,18084,287;381,287,"range(0, 50)",381,1.0,45,0,0.6702209421450399
643,waymo_train,waymo_500-799,23598,1001;951,1001,"range(0, 40)",equal,0.5,0,0,1.0
644,waymo_train,waymo_500-799,25406,1732;1740,1732,"range(3, 52)",1740,1.0,41,0,0.7622105494630586
645,waymo_train,waymo_500-799,25592,1093;1118,1093,"range(2, 42)",1118,1.0,35,0,0.584084223465195
646,waymo_train,waymo_500-799,80153,2616;2630,2616,"range(16, 56)",2630,1.0,31,0,0.7082305478268924
647,waymo_train,waymo_500-799,28915,969;970,969,"range(10, 62)",970,1.0,42,0,0.7615328151753848
648,waymo_train,waymo_500-799,29350,195;233,195,"range(3, 51)",233,1.0,0,0,1.0
649,waymo_train,waymo_500-799,83496,1620;1622,1620,"range(6, 47)",1622,1.0,36,0,0.6142471437527841
650,waymo_train,waymo_500-799,33613,1833;1844,1833,"range(0, 51)",1844,1.0,40,0,0.7608351839904552
651,waymo_train,waymo_500-799,87164,723;748,723,"range(3, 43)",748,1.0,19,0,0.6932411078034167
652,waymo_train,waymo_500-799,87652,2000;2004,2000,"range(21, 72)",2004,1.0,38,0,0.7696301938652281
653,waymo_train,waymo_500-799,34232,329;364,329,"range(0, 63)",equal,0.5,36,0,0.9796115238870003
654,waymo_train,waymo_500-799,34905,1161;1164;1166,1161,"range(15, 56)",1164,1.0,28,0,0.7651457766796492
655,waymo_train,waymo_500-799,35237,2280;2395,2280,"range(44, 87)",2280,0.0,36,0,0.1956375536875631
656,waymo_train,waymo_500-799,37627,1145;1155,1145,"range(28, 73)",equal,0.5,21,0,0.9973006321562311
657,waymo_train,waymo_500-799,37740,2181;2190,2181,"range(19, 58)",2190,1.0,30,0,0.7743517370269799
658,waymo_train,waymo_500-799,37740,2180;2181;2190,2180,"range(0, 53)",2181,1.0,41,0,0.7266095986200171
659,waymo_train,waymo_500-799,41319,775;779,775,"range(6, 62)",779,1.0,41,0,0.7340351498127763
660,waymo_train,waymo_500-799,42118,46;55;62,46,"range(6, 48)",55,1.0,26,0,0.7825005799447916
661,waymo_train,waymo_500-799,97452,2513;2514,2513,"range(0, 30)",2514,1.0,25,0,0.5334721409841051
662,waymo_train,waymo_500-799,44724,211;214,211,"range(3, 42)",equal,0.5,9,0,0.9936090067113472
663,waymo_train,waymo_500-799,44895,708;712,708,"range(30, 76)",equal,0.5,39,0,0.9993822163871946
664,waymo_train,waymo_500-799,98170,7;8,7,"range(24, 72)",8,1.0,39,0,0.6768533670433019
665,waymo_train,waymo_500-799,45248,392;402,392,"range(2, 42)",402,1.0,9,0,0.695874753156077
666,waymo_train,waymo_500-799,45633,1993;1996,1993,"range(0, 40)",1996,1.0,0,0,1.0
667,waymo_train,waymo_500-799,103108,1654;1660,1654,"range(37, 86)",1660,1.0,38,0,0.7955446850461548
668,waymo_train,waymo_500-799,48167,2508;2686,2508,"range(11, 58)",2686,1.0,39,0,0.6961794031821211
669,waymo_train,waymo_500-799,104779,607;620,607,"range(19, 65)",equal,0.5,36,0,0.9589482386440782
670,waymo_train,waymo_500-799,50888,197;200,197,"range(5, 57)",equal,0.5,37,0,0.997977323464663
671,waymo_train,waymo_500-799,51525,1718;1722,1718,"range(19, 70)",1722,1.0,35,0,0.703665674605764
672,waymo_train,waymo_500-799,5162,14;33,14,"range(0, 40)",33,1.0,35,0,0.7462056297451382
673,waymo_train,waymo_500-799,51669,407;429,407,"range(14, 58)",429,1.0,39,0,0.741477790257473
674,waymo_train,waymo_500-799,52080,1635;1648,1635,"range(18, 57)",1648,1.0,27,0,0.7526647111108912
675,waymo_train,waymo_500-799,108386,102;116,102,"range(0, 36)",116,1.0,31,0,0.7046094359782286
676,waymo_train,waymo_500-799,108507,216;217,216,"range(11, 66)",217,1.0,34,0,0.800455440052286
677,waymo_train,waymo_800-999,57019,869;887;903,869,"range(11, 52)",887,1.0,30,0,0.7310217465227283
678,waymo_train,waymo_800-999,62986,1197;1221,1197,"range(12, 52)",1221,1.0,0,0,1.0
679,waymo_train,waymo_800-999,64072,2280;2395,2280,"range(44, 87)",2280,0.0,36,0,0.1956375536875631
680,waymo_train,waymo_800-999,66110,260;261,260,"range(45, 90)",equal,0.5,27,0,0.869637452873643
681,waymo_train,waymo_800-999,70093,1118;1122,1118,"range(1, 44)",1122,1.0,0,0,1.0
682,waymo_train,waymo_800-999,7323,1493;1518,1493,"range(0, 30)",equal,0.5,25,0,0.9991413170136902
683,waymo_train,waymo_800-999,81067,1816;1830,1816,"range(21, 85)",1830,1.0,36,0,0.7428154157853853
684,waymo_train,waymo_800-999,81140,1394;1395,1394,"range(31, 80)",1394,0.0,0,0,1.0
685,waymo_train,waymo_800-999,83422,50;58,50,"range(0, 33)",58,1.0,0,0,1.0
686,waymo_train,waymo_800-999,84477,16;2,16,"range(0, 39)",2,1.0,29,0,0.7180233285071091
687,waymo_train,waymo_800-999,84666,37;54,37,"range(17, 56)",54,1.0,34,0,0.7486827666913718
688,waymo_train,waymo_800-999,85169,1682;1686,1682,"range(5, 55)",1686,1.0,39,0,0.7713739767477653
689,waymo_train,waymo_800-999,86865,1716;1730,1716,"range(0, 51)",1730,1.0,46,0,0.6737666520905545
690,waymo_train,waymo_800-999,88419,1816;1830,1816,"range(0, 55)",equal,0.5,36,0,0.9995541479054096
691,waymo_train,waymo_800-999,89755,1763;1774,1763,"range(24, 72)",equal,0.5,33,0,0.9961146330875652
692,waymo_train,waymo_800-999,9070,1262;1263,1262,"range(24, 78)",1263,1.0,49,0,0.6915347171830837
693,waymo_train,waymo_800-999,96286,2280;2395,2280,"range(24, 67)",2280,0.0,36,0,0.1956375536875631
694,waymo_train,waymo_800-999,96839,1;49,1,"range(30, 74)",49,1.0,31,0,0.7118810799048747
695,waymo_train,waymo_800-999,97042,2469;2470,2469,"range(14, 76)",2470,1.0,43,0,0.6827827711278384
696,waymo_train,waymo_800-999,97086,2448;2449,2448,"range(30, 82)",2449,1.0,29,0,0.7027142035035305
697,waymo_train,waymo_0-299,67796,693;701,693,"range(27, 81)",701,1.0,38,0,0.6728713334286511
698,waymo_train,waymo_0-299,22758,1447;1482;1511;1520,1447,"range(28, 70)",equal,0.5,29,0,0.879235197171425
699,waymo_train,waymo_0-299,92882,2552;2568;2571,2552,"range(11, 71)",equal,0.5,40,0,0.9983104203330866
700,waymo_train,waymo_0-299,49360,1067;1073,1067,"range(0, 44)",1067,0.0,33,0,0.48853768418825644
701,waymo_train,waymo_300-499,1918,2348;2350,2348,"range(4, 46)",equal,0.5,26,0,0.8908393378237013
702,waymo_train,waymo_300-499,12119,577;598,577,"range(2, 47)",equal,0.5,33,0,0.9862932400034272
703,waymo_train,waymo_500-799,20002,811;832,811,"range(7, 54)",832,1.0,38,0,0.7354025895047375
704,waymo_train,waymo_800-999,88316,1666;1696,1666,"range(46, 87)",1666,0.0,28,0,0.7906157115265883
705,waymo_train,waymo_800-999,88449,138;144,138,"range(13, 54)",138,0.0,27,0,0.7017325894115456
