index,dataset,folder,scenario_idx,track_id,ego_id,timerange,threshold_s,exp_factor,n_timesteps,TTC
486,waymo_train,waymo_500-799,79016,1430;1493,1430,"range(14, 59)",3.0,0.5,45,1.0
487,waymo_train,waymo_500-799,109983,2249;2252,2249,"range(36, 88)",3.0,0.5,52,0.8173979028894022
488,waymo_train,waymo_500-799,128074,354;365,354,"range(21, 67)",3.0,0.5,46,1.0
489,waymo_train,waymo_500-799,14665,1467;1628,1467,"range(3, 42)",3.0,0.5,39,0.8942961528745837
490,waymo_train,waymo_500-799,15513,663;669,663,"range(22, 78)",3.0,0.5,56,0.9262023525106156
491,waymo_train,waymo_500-799,15538,511;571,511,"range(0, 40)",3.0,0.5,40,0.847832972511501
492,waymo_train,waymo_500-799,21338,405;460,405,"range(30, 70)",3.0,0.5,40,1.0
493,waymo_train,waymo_500-799,27135,191;194,191,"range(27, 82)",3.0,0.5,55,1.0
494,waymo_train,waymo_500-799,82573,1578;1579;1580,1578,"range(2, 41)",3.0,0.5,39,1.0
495,waymo_train,waymo_500-799,86227,2735;2775,2735,"range(8, 60)",3.0,0.5,52,1.0
496,waymo_train,waymo_500-799,86441,1285;1315,1285,"range(15, 54)",3.0,0.5,39,0.8802750866032033
497,waymo_train,waymo_500-799,33421,942;957,942,"range(0, 39)",3.0,0.5,39,1.0
498,waymo_train,waymo_500-799,87109,183;226,183,"range(3, 61)",3.0,0.5,58,0.9296351106650016
499,waymo_train,waymo_500-799,35901,231;398,231,"range(11, 51)",3.0,0.5,40,1.0
500,waymo_train,waymo_500-799,36814,1231;1235,1231,"range(3, 43)",3.0,0.5,40,1.0
501,waymo_train,waymo_500-799,91640,512;513,512,"range(0, 42)",3.0,0.5,42,1.0
502,waymo_train,waymo_500-799,37980,1025;1051,1025,"range(20, 64)",3.0,0.5,44,1.0
503,waymo_train,waymo_500-799,92237,488;505,488,"range(16, 56)",3.0,0.5,40,0.8091026677945359
504,waymo_train,waymo_500-799,3864,3136;3146,3136,"range(40, 90)",3.0,0.5,50,0.96
505,waymo_train,waymo_500-799,40698,1193;1216,1193,"range(16, 63)",3.0,0.5,47,1.0
506,waymo_train,waymo_500-799,94869,661;702,661,"range(20, 62)",3.0,0.5,42,0.773109749032996
507,waymo_train,waymo_500-799,42054,400;401,400,"range(57, 90)",3.0,0.5,33,1.0
508,waymo_train,waymo_500-799,42785,400;401,400,"range(14, 51)",3.0,0.5,37,1.0
509,waymo_train,waymo_500-799,43436,782;790,782,"range(0, 30)",3.0,0.5,30,1.0
510,waymo_train,waymo_500-799,43842,964;979,964,"range(31, 87)",3.0,0.5,56,1.0
511,waymo_train,waymo_500-799,99907,1016;977,1016,"range(36, 82)",3.0,0.5,46,1.0
512,waymo_train,waymo_500-799,102163,1891;1897,1891,"range(23, 62)",3.0,0.5,39,1.0
513,waymo_train,waymo_500-799,47897,658;671,658,"range(21, 70)",3.0,0.5,49,1.0
514,waymo_train,waymo_500-799,105132,1417;1418,1417,"range(2, 44)",3.0,0.5,42,1.0
515,waymo_train,waymo_500-799,107906,2;7,2,"range(0, 38)",3.0,0.5,38,0.7202035254456058
516,waymo_train,waymo_500-799,52891,231;398,231,"range(31, 71)",3.0,0.5,40,1.0
517,waymo_train,waymo_500-799,109160,2305;2307,2305,"range(26, 72)",3.0,0.5,46,0.8534417095719198
518,waymo_train,waymo_500-799,114000,3099;3139,3099,"range(32, 71)",3.0,0.5,39,1.0
519,waymo_train,waymo_500-799,117398,2;7,2,"range(14, 58)",3.0,0.5,44,0.7315899224810001
520,waymo_train,waymo_500-799,117413,658;671,658,"range(1, 50)",3.0,0.5,49,1.0
521,waymo_train,waymo_500-799,118254,541;578,541,"range(0, 54)",3.0,0.5,54,1.0
522,waymo_train,waymo_500-799,62138,68;72,68,"range(10, 55)",3.0,0.5,45,1.0
523,waymo_train,waymo_500-799,6226,934;970,934,"range(14, 61)",3.0,0.5,47,0.8851421359321292
524,waymo_train,waymo_500-799,119020,16;6,16,"range(30, 81)",3.0,0.5,51,0.6231337058136182
525,waymo_train,waymo_500-799,120512,534;536,534,"range(0, 35)",3.0,0.5,35,1.0
526,waymo_train,waymo_500-799,121940,646;648,646,"range(67, 88)",3.0,0.5,21,0.9047619047619048
527,waymo_train,waymo_500-799,122050,320;321;332,320,"range(0, 36)",3.0,0.5,36,1.0
528,waymo_train,waymo_500-799,123578,115;129;164,115,"range(0, 49)",3.0,0.5,49,1.0
529,waymo_train,waymo_500-799,67331,458;480,458,"range(29, 71)",3.0,0.5,42,1.0
530,waymo_train,waymo_500-799,125079,840;851,840,"range(0, 32)",3.0,0.5,32,0.9630849502924386
531,waymo_train,waymo_500-799,70370,1196;1199,1196,"range(47, 86)",3.0,0.5,39,0.7447310774355345
532,waymo_train,waymo_500-799,73379,1282;1283,1282,"range(11, 43)",3.0,0.5,32,0.9551029694843316
533,waymo_train,waymo_500-799,73918,613;655,613,"range(0, 39)",3.0,0.5,39,0.9309315888073918
534,waymo_train,waymo_500-799,74419,1758;1792,1758,"range(0, 45)",3.0,0.5,45,1.0
535,waymo_train,waymo_500-799,7650,2276;2288,2276,"range(26, 68)",3.0,0.5,42,1.0
536,waymo_train,waymo_500-799,7713,2281;2295,2281,"range(11, 53)",3.0,0.5,42,1.0
537,waymo_train,waymo_500-799,77805,1669;1787;1803,1669,"range(16, 59)",3.0,0.5,43,0.9377943413998476
538,waymo_train,waymo_500-799,78018,1025;1051,1025,"range(40, 84)",3.0,0.5,44,1.0
539,waymo_train,waymo_800-999,35634,1412;1425,1412,"range(10, 49)",3.0,0.5,39,0.9034468727327478
540,waymo_train,waymo_800-999,45540,794;801,794,"range(0, 41)",3.0,0.5,41,0.8711329379009113
541,waymo_train,waymo_800-999,45540,801;808,801,"range(11, 52)",3.0,0.5,41,0.8637970328697903
542,waymo_train,waymo_800-999,89821,1718;1722,1718,"range(0, 30)",3.0,0.5,30,1.0
543,waymo_train,waymo_800-999,10904,1447;1448,1447,"range(20, 54)",3.0,0.5,34,1.0
544,waymo_train,waymo_800-999,11567,779;789,779,"range(0, 45)",3.0,0.5,45,1.0
545,waymo_train,waymo_800-999,2224,1314;1323,1314,"range(8, 48)",3.0,0.5,40,1.0
546,waymo_train,waymo_800-999,26168,491;512,491,"range(8, 49)",3.0,0.5,41,1.0
547,waymo_train,waymo_800-999,26301,2276;2288,2276,"range(6, 48)",3.0,0.5,42,1.0
548,waymo_train,waymo_800-999,43498,304;317,304,"range(0, 30)",3.0,0.5,30,1.0
549,waymo_train,waymo_800-999,4446,541;608,541,"range(25, 77)",3.0,0.5,52,0.8216707776078143
550,waymo_train,waymo_800-999,44786,3136;3146,3136,"range(0, 41)",3.0,0.5,41,0.9512195121951219
551,waymo_train,waymo_800-999,47705,1310;1313,1310,"range(0, 47)",3.0,0.5,47,1.0
552,waymo_train,waymo_800-999,49564,526;543,526,"range(5, 52)",3.0,0.5,47,0.755006308399793
553,waymo_train,waymo_800-999,55015,258;280,258,"range(27, 74)",3.0,0.5,47,0.9853881727159526
554,waymo_train,waymo_800-999,56068,218;233,218,"range(0, 33)",3.0,0.5,33,1.0
555,waymo_train,waymo_800-999,57920,151;152,151,"range(0, 44)",3.0,0.5,44,1.0
556,waymo_train,waymo_800-999,59997,925;952,925,"range(0, 34)",3.0,0.5,34,0.834101638469601
557,waymo_train,waymo_800-999,63488,787;830,787,"range(27, 72)",3.0,0.5,45,1.0
558,waymo_train,waymo_800-999,63699,1214;1220,1214,"range(10, 52)",3.0,0.5,42,1.0
559,waymo_train,waymo_800-999,63921,892;961,892,"range(39, 80)",3.0,0.5,41,1.0
560,waymo_train,waymo_800-999,64975,12;5,12,"range(0, 38)",3.0,0.5,38,1.0
561,waymo_train,waymo_800-999,65486,1430;1493,1430,"range(14, 59)",3.0,0.5,45,1.0
562,waymo_train,waymo_800-999,70626,889;925,889,"range(11, 50)",3.0,0.5,39,0.8856439290312471
563,waymo_train,waymo_800-999,74743,2106;2108,2106,"range(0, 39)",3.0,0.5,39,1.0
564,waymo_train,waymo_800-999,79653,681;713,681,"range(42, 81)",3.0,0.5,39,0.9312664777070501
565,waymo_train,waymo_800-999,8064,14;47,14,"range(4, 56)",3.0,0.5,52,0.6212326128362915
566,waymo_train,waymo_800-999,82258,1;22,1,"range(0, 63)",3.0,0.5,63,0.9856460476032438
567,waymo_train,waymo_800-999,82258,1;13;22,1,"range(0, 30)",3.0,0.5,30,0.991068605510528
568,waymo_train,waymo_800-999,87468,3;58,3,"range(31, 75)",3.0,0.5,44,0.8544229059148265
569,waymo_train,waymo_800-999,87652,151;152,151,"range(4, 54)",3.0,0.5,50,1.0
570,waymo_train,waymo_800-999,88919,183;226,183,"range(3, 61)",3.0,0.5,58,0.9296351106650016
571,waymo_train,waymo_800-999,89194,919;982,919,"range(12, 51)",3.0,0.5,39,0.9119383988004136
572,waymo_train,waymo_800-999,90448,3136;3146,3136,"range(30, 90)",3.0,0.5,60,0.9666666666666667
573,waymo_train,waymo_0-299,36865,857;869,857,"range(0, 34)",3.0,0.5,34,0.9157076239900536
574,waymo_train,waymo_0-299,43040,648;652,648,"range(0, 39)",3.0,0.5,39,0.8939678370480965
575,waymo_train,waymo_0-299,572,1983;1987,1983,"range(0, 33)",3.0,0.5,33,0.9692903004297186
576,waymo_train,waymo_0-299,85413,1473;1484,1473,"range(0, 50)",3.0,0.5,50,0.5596339637002834
577,waymo_train,waymo_0-299,114790,47;49,47,"range(0, 44)",3.0,0.5,44,0.783372335854859
578,waymo_train,waymo_0-299,17028,1451;1452;1463,1451,"range(0, 35)",3.0,0.5,35,0.9826713518891034
579,waymo_train,waymo_0-299,3052,587;601,587,"range(14, 60)",3.0,0.5,46,0.9830310367686744
580,waymo_train,waymo_0-299,90959,483;497,483,"range(0, 51)",3.0,0.5,51,0.8922224396296543
581,waymo_train,waymo_0-299,30645,2037;2049,2037,"range(9, 57)",3.0,0.5,48,0.969874158969318
582,waymo_train,waymo_0-299,91488,187;201,187,"range(0, 41)",3.0,0.5,41,0.9517903085396456
583,waymo_train,waymo_0-299,31290,1236;1259,1236,"range(28, 67)",3.0,0.5,39,0.4822344766675274
584,waymo_train,waymo_0-299,31963,1051;1055;1064,1051,"range(0, 45)",3.0,0.5,45,0.8061103202417218
585,waymo_train,waymo_0-299,33927,157;159,157,"range(0, 35)",3.0,0.5,35,0.9583896238647532
586,waymo_train,waymo_0-299,34080,14;33,14,"range(0, 50)",3.0,0.5,50,0.7767380141358398
587,waymo_train,waymo_0-299,35696,10;12;7,10,"range(14, 57)",3.0,0.5,43,0.9991506736017074
588,waymo_train,waymo_0-299,96647,877;890,877,"range(0, 32)",3.0,0.5,32,0.6553256802772592
589,waymo_train,waymo_0-299,37626,1243;1323,1243,"range(0, 42)",3.0,0.5,42,0.405869306406602
590,waymo_train,waymo_0-299,3773,2448;2449,2448,"range(0, 42)",3.0,0.5,42,0.9973649108811183
591,waymo_train,waymo_0-299,98965,141;91,141,"range(10, 50)",3.0,0.5,40,0.9609334241627597
592,waymo_train,waymo_0-299,38875,1766;1768,1766,"range(0, 90)",3.0,0.5,90,0.9585089339528057
593,waymo_train,waymo_0-299,137037,22;3,22,"range(8, 54)",3.0,0.5,46,0.948697862135819
594,waymo_train,waymo_0-299,7292,403;409,403,"range(0, 35)",3.0,0.5,35,0.9576943959312366
595,waymo_train,waymo_0-299,73818,1877;1885,1877,"range(25, 66)",3.0,0.5,41,0.9876696894031652
596,waymo_train,waymo_300-499,30753,137;162,137,"range(0, 34)",3.0,0.5,34,0.9625402564813504
597,waymo_train,waymo_300-499,31058,1066;1070,1066,"range(13, 68)",3.0,0.5,55,0.9729152223821212
598,waymo_train,waymo_300-499,36764,775;779,775,"range(26, 82)",3.0,0.5,56,0.9205132162127513
599,waymo_train,waymo_300-499,37687,46;55;62,46,"range(36, 78)",3.0,0.5,42,0.8679700917105637
600,waymo_train,waymo_300-499,37736,426;428,426,"range(11, 53)",3.0,0.5,42,0.913676551913643
601,waymo_train,waymo_300-499,42416,607;620,607,"range(0, 35)",3.0,0.5,35,0.9960363458660164
602,waymo_train,waymo_300-499,44965,715;724,715,"range(22, 68)",3.0,0.5,46,0.9984631611550691
603,waymo_train,waymo_300-499,45843,1070;1078,1070,"range(20, 76)",3.0,0.5,56,0.9534496850336813
604,waymo_train,waymo_300-499,47439,2;3,2,"range(0, 33)",3.0,0.5,33,0.9996814054708797
605,waymo_train,waymo_300-499,48134,1336;1356,1336,"range(0, 36)",3.0,0.5,36,0.9522475116250275
606,waymo_train,waymo_300-499,49649,2691;2707,2691,"range(0, 30)",3.0,0.5,30,0.9811482620069083
607,waymo_train,waymo_300-499,51089,426;428,426,"range(31, 73)",3.0,0.5,42,0.913676551913643
608,waymo_train,waymo_300-499,51793,969;970,969,"range(30, 82)",3.0,0.5,52,0.9608949812970681
609,waymo_train,waymo_300-499,52617,1562;1564,1562,"range(0, 39)",3.0,0.5,39,0.9308581305421681
610,waymo_train,waymo_300-499,52805,551;609,551,"range(0, 29)",3.0,0.5,29,0.8325438099859195
611,waymo_train,waymo_300-499,53455,1635;1648,1635,"range(18, 57)",3.0,0.5,39,0.730244012094098
612,waymo_train,waymo_300-499,55718,1888;1889,1888,"range(0, 35)",3.0,0.5,35,0.8156879233630671
613,waymo_train,waymo_300-499,57273,1041;1042,1041,"range(0, 50)",3.0,0.5,50,0.9407464330073046
614,waymo_train,waymo_300-499,60488,52;8,52,"range(6, 47)",3.0,0.5,41,0.830757089150561
615,waymo_train,waymo_300-499,63485,34;7,34,"range(0, 45)",3.0,0.5,45,0.4632396235287245
616,waymo_train,waymo_300-499,65646,809;892,809,"range(0, 31)",3.0,0.5,31,0.9808970085760357
617,waymo_train,waymo_300-499,72525,1600;1619,1600,"range(0, 31)",3.0,0.5,31,0.9538351652423284
618,waymo_train,waymo_300-499,73907,2195;2199,2195,"range(19, 58)",3.0,0.5,39,0.9165753041520566
619,waymo_train,waymo_300-499,74334,2616;2630,2616,"range(16, 56)",3.0,0.5,40,0.8212594721403073
620,waymo_train,waymo_300-499,78507,1262;1263,1262,"range(0, 38)",3.0,0.5,38,0.7393985620463215
621,waymo_train,waymo_300-499,81317,702;727,702,"range(6, 46)",3.0,0.5,40,0.9693036912449915
622,waymo_train,waymo_300-499,82821,426;428,426,"range(0, 33)",3.0,0.5,33,0.9731482064727479
623,waymo_train,waymo_300-499,84523,353;382,353,"range(37, 80)",3.0,0.5,43,0.9150130384686328
624,waymo_train,waymo_300-499,88364,775;776,775,"range(14, 62)",3.0,0.5,48,0.9616438807464073
625,waymo_train,waymo_300-499,89707,720;733,720,"range(21, 61)",3.0,0.5,40,0.6847677186862675
626,waymo_train,waymo_300-499,89825,2037;2049,2037,"range(29, 77)",3.0,0.5,48,0.969874158969318
627,waymo_train,waymo_300-499,91402,187;201,187,"range(11, 61)",3.0,0.5,50,0.9604680530025095
628,waymo_train,waymo_300-499,93106,1473;1484,1473,"range(22, 90)",3.0,0.5,68,0.6762014438972671
629,waymo_train,waymo_300-499,94209,1066;1070,1066,"range(0, 48)",3.0,0.5,48,0.968965358979514
630,waymo_train,waymo_300-499,95256,10;17;7,10,"range(0, 49)",3.0,0.5,49,1.0
631,waymo_train,waymo_300-499,96337,197;200,197,"range(0, 47)",3.0,0.5,47,0.9327902205142549
632,waymo_train,waymo_500-799,13010,16;2;3,16,"range(0, 72)",3.0,0.5,72,0.997987414611106
633,waymo_train,waymo_500-799,101200,1833;1844,1833,"range(0, 31)",3.0,0.5,31,0.8730831027830905
634,waymo_train,waymo_500-799,13157,1816;1830,1816,"range(0, 55)",3.0,0.5,55,0.9363648565194441
635,waymo_train,waymo_500-799,48427,353;382,353,"range(17, 60)",3.0,0.5,43,0.9150130384686328
636,waymo_train,waymo_500-799,54760,2813;2817,2813,"range(0, 34)",3.0,0.5,34,0.985062305848416
637,waymo_train,waymo_500-799,64373,46;55;62,46,"range(16, 58)",3.0,0.5,42,0.8679700917105637
638,waymo_train,waymo_500-799,83323,716;721,716,"range(7, 48)",3.0,0.5,41,0.9899184754600947
639,waymo_train,waymo_500-799,105115,877;890,877,"range(31, 82)",3.0,0.5,51,0.6911772347852645
640,waymo_train,waymo_500-799,15325,453;459,453,"range(12, 63)",3.0,0.5,51,0.9540267274125873
641,waymo_train,waymo_500-799,15617,37;54,37,"range(17, 56)",3.0,0.5,39,0.9996811726223247
642,waymo_train,waymo_500-799,18084,287;381,287,"range(0, 50)",3.0,0.5,50,0.6012258712925971
643,waymo_train,waymo_500-799,23598,1001;951,1001,"range(0, 40)",3.0,0.5,40,0.8754217887525572
644,waymo_train,waymo_500-799,25406,1732;1740,1732,"range(3, 52)",3.0,0.5,49,0.9402805522625373
645,waymo_train,waymo_500-799,25592,1093;1118,1093,"range(2, 42)",3.0,0.5,40,0.967057184940433
646,waymo_train,waymo_500-799,80153,2616;2630,2616,"range(16, 56)",3.0,0.5,40,0.8212594721403073
647,waymo_train,waymo_500-799,28915,969;970,969,"range(10, 62)",3.0,0.5,52,0.9608949812970681
648,waymo_train,waymo_500-799,29350,195;233,195,"range(3, 51)",3.0,0.5,48,0.9574128458049368
649,waymo_train,waymo_500-799,83496,1620;1622,1620,"range(6, 47)",3.0,0.5,41,0.8163160066538767
650,waymo_train,waymo_500-799,33613,1833;1844,1833,"range(0, 51)",3.0,0.5,51,0.9223932108256676
651,waymo_train,waymo_500-799,87164,723;748,723,"range(3, 43)",3.0,0.5,40,0.8868367396844679
652,waymo_train,waymo_500-799,87652,2000;2004,2000,"range(21, 72)",3.0,0.5,51,0.9922432118339195
653,waymo_train,waymo_500-799,34232,329;364,329,"range(0, 63)",3.0,0.5,63,0.905632907186456
654,waymo_train,waymo_500-799,34905,1161;1164;1166,1161,"range(15, 56)",3.0,0.5,41,0.9828260787963596
655,waymo_train,waymo_500-799,35237,2280;2395,2280,"range(44, 87)",3.0,0.5,43,0.7209389263488407
656,waymo_train,waymo_500-799,37627,1145;1155,1145,"range(28, 73)",3.0,0.5,45,0.9467018705310851
657,waymo_train,waymo_500-799,37740,2181;2190,2181,"range(19, 58)",3.0,0.5,39,0.822147401937081
658,waymo_train,waymo_500-799,37740,2180;2181;2190,2180,"range(0, 53)",3.0,0.5,53,1.0
659,waymo_train,waymo_500-799,41319,775;779,775,"range(6, 62)",3.0,0.5,56,0.9205132162127513
660,waymo_train,waymo_500-799,42118,46;55;62,46,"range(6, 48)",3.0,0.5,42,0.8679700917105637
661,waymo_train,waymo_500-799,97452,2513;2514,2513,"range(0, 30)",3.0,0.5,30,0.5655510243299778
662,waymo_train,waymo_500-799,44724,211;214,211,"range(3, 42)",3.0,0.5,39,0.6532231529639319
663,waymo_train,waymo_500-799,44895,708;712,708,"range(30, 76)",3.0,0.5,46,0.9951665037712193
664,waymo_train,waymo_500-799,98170,7;8,7,"range(24, 72)",3.0,0.5,48,0.5676403478210574
665,waymo_train,waymo_500-799,45248,392;402,392,"range(2, 42)",3.0,0.5,40,0.8738360526649693
666,waymo_train,waymo_500-799,45633,1993;1996,1993,"range(0, 40)",3.0,0.5,40,0.9117020147414961
667,waymo_train,waymo_500-799,103108,1654;1660,1654,"range(37, 86)",3.0,0.5,49,0.9914493207048563
668,waymo_train,waymo_500-799,48167,2508;2686,2508,"range(11, 58)",3.0,0.5,47,0.9535985667427327
669,waymo_train,waymo_500-799,104779,607;620,607,"range(19, 65)",3.0,0.5,46,0.9969841762024039
670,waymo_train,waymo_500-799,50888,197;200,197,"range(5, 57)",3.0,0.5,52,0.9030771647845987
671,waymo_train,waymo_500-799,51525,1718;1722,1718,"range(19, 70)",3.0,0.5,51,0.9876597890637814
672,waymo_train,waymo_500-799,5162,14;33,14,"range(0, 40)",3.0,0.5,40,0.8320998844771
673,waymo_train,waymo_500-799,51669,407;429,407,"range(14, 58)",3.0,0.5,44,0.9146284415451389
674,waymo_train,waymo_500-799,52080,1635;1648,1635,"range(18, 57)",3.0,0.5,39,0.730244012094098
675,waymo_train,waymo_500-799,108386,102;116,102,"range(0, 36)",3.0,0.5,36,0.924873155878928
676,waymo_train,waymo_500-799,108507,216;217,216,"range(11, 66)",3.0,0.5,55,0.9975441141638628
677,waymo_train,waymo_800-999,57019,869;887;903,869,"range(11, 52)",3.0,0.5,41,0.8344520319394841
678,waymo_train,waymo_800-999,62986,1197;1221,1197,"range(12, 52)",3.0,0.5,40,0.9872676676933978
679,waymo_train,waymo_800-999,64072,2280;2395,2280,"range(44, 87)",3.0,0.5,43,0.7209389263488407
680,waymo_train,waymo_800-999,66110,260;261,260,"range(45, 90)",3.0,0.5,45,0.9943970751230571
681,waymo_train,waymo_800-999,70093,1118;1122,1118,"range(1, 44)",3.0,0.5,43,0.9637545652030429
682,waymo_train,waymo_800-999,7323,1493;1518,1493,"range(0, 30)",3.0,0.5,30,0.9895725841911501
683,waymo_train,waymo_800-999,81067,1816;1830,1816,"range(21, 85)",3.0,0.5,64,0.9405047991143368
684,waymo_train,waymo_800-999,81140,1394;1395,1394,"range(31, 80)",3.0,0.5,49,0.8588334806175427
685,waymo_train,waymo_800-999,83422,50;58,50,"range(0, 33)",3.0,0.5,33,0.9859181625230145
686,waymo_train,waymo_800-999,84477,16;2,16,"range(0, 39)",3.0,0.5,39,0.9718920503605659
687,waymo_train,waymo_800-999,84666,37;54,37,"range(17, 56)",3.0,0.5,39,0.9996811726223247
688,waymo_train,waymo_800-999,85169,1682;1686,1682,"range(5, 55)",3.0,0.5,50,0.9107371502498058
689,waymo_train,waymo_800-999,86865,1716;1730,1716,"range(0, 51)",3.0,0.5,51,0.6626137855893173
690,waymo_train,waymo_800-999,88419,1816;1830,1816,"range(0, 55)",3.0,0.5,55,0.9363648565194441
691,waymo_train,waymo_800-999,89755,1763;1774,1763,"range(24, 72)",3.0,0.5,48,0.9965000634275284
692,waymo_train,waymo_800-999,9070,1262;1263,1262,"range(24, 78)",3.0,0.5,54,0.6559995920780222
693,waymo_train,waymo_800-999,96286,2280;2395,2280,"range(24, 67)",3.0,0.5,43,0.7209389263488407
694,waymo_train,waymo_800-999,96839,1;49,1,"range(30, 74)",3.0,0.5,44,0.9719056119377533
695,waymo_train,waymo_800-999,97042,2469;2470,2469,"range(14, 76)",3.0,0.5,62,0.9531277794223197
696,waymo_train,waymo_800-999,97086,2448;2449,2448,"range(30, 82)",3.0,0.5,52,0.9978716587885955
697,waymo_train,waymo_0-299,67796,693;701,693,"range(27, 81)",3.0,0.5,54,0.9875586922658705
698,waymo_train,waymo_0-299,22758,1447;1482;1511;1520,1447,"range(28, 70)",3.0,0.5,42,0.969346043987484
699,waymo_train,waymo_0-299,92882,2552;2568;2571,2552,"range(11, 71)",3.0,0.5,60,0.9858056309787834
700,waymo_train,waymo_0-299,49360,1067;1073,1067,"range(0, 44)",3.0,0.5,44,0.9559077573238647
701,waymo_train,waymo_300-499,1918,2348;2350,2348,"range(4, 46)",3.0,0.5,42,0.9999998785348228
702,waymo_train,waymo_300-499,12119,577;598,577,"range(2, 47)",3.0,0.5,45,0.9792048536832199
703,waymo_train,waymo_500-799,20002,811;832,811,"range(7, 54)",3.0,0.5,47,0.9822606645087557
704,waymo_train,waymo_800-999,88316,1666;1696,1666,"range(46, 87)",3.0,0.5,41,0.9414257373653183
705,waymo_train,waymo_800-999,88449,138;144,138,"range(13, 54)",3.0,0.5,41,0.9964417693170504
